timestamp,scream,flushed,stuckOutTongue,stuckOutTongueWinkingEye,wink,smirk,rage,disappointed,kissing,laughing,smiley,relaxed,BrowRaise,BrowFurrow,NoseWrinkle,UpperLipRaise,LipCornerDepressor,ChinRaise,LipPucker,LipPress,LipSuck,MouthOpen,Smirk,EyeClosure,Attention,EyeWiden,CheekRaise,LidTighten,Dimpler,LipStretch,JawDrop,InnerBrowRaise,Smile,Engagement,Valence,Contempt,Surprise,Anger,Sadness,Disgust,Fear,Joy,Glasses
5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1192828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2109323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8.033334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.621399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.827819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.855636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8.233334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.100565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2734662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8.366667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6371439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8.433333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3366356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8.533334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1875263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09395791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08828923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8.733334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05781513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04375715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8.866667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07920661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9.533334,0.02801642,0.001829086,0,0,0.003192595,1.902417E-06,0.05018314,0.001829321,0.001829656,0.0001365168,0.0001365188,0.0004997395,3.221191E-07,35.68255,0.0009068082,1.480983E-05,0.0007094612,0.004474704,0.00171277,0.04685527,0.2218801,0.07080943,0.001002656,0.0001571709,95.05125,1.853994E-05,2.690894E-06,5.217683,0.01281259,0.00571064,0.05399434,0.004414627,0.0002719547,1.016835,0,0.3755146,0.02275268,0.05018314,0.3457701,0.422105,0.01488842,0.0001772099,1
9.6,0.0280556,0.001829086,0,0,0.007419276,1.902913E-06,0.01367815,0.001829338,0.001830284,0.0002770402,0.0002770443,0.0006868707,3.448236E-07,20.31071,0.000580935,8.035579E-06,0.0008088451,0.003848205,0.005488195,0.05212111,0.391221,0.05350635,0.003350554,0.0002828958,95.74267,1.058104E-05,2.81254E-06,4.843732,0.01172053,0.004333883,0.1308176,0.003818495,0.0003981453,0.3456118,0,0.2818163,0.05726792,0.01367815,0.109167,0.4186719,0.008896276,0.0004845375,1
9.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.43439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9.733334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.10982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9.8,0.02806443,0.001829086,0,0,0.009673648,1.903871E-06,0.1973466,0.001829316,0.001830358,0.0001981425,0.0001981453,0.0005484691,1.219857E-07,52.44363,5.666449E-05,3.339889E-07,0.0005599633,0.01260963,0.004268751,0.0382806,0.7605563,0.2427668,0.00896993,0.001118285,97.71023,2.622711E-06,6.833494E-07,4.587162,0.02833896,0.02193301,0.1184112,0.009569629,0.0001529743,3.413972,0,0.5139021,0.008371664,0.1973466,1.188144,0.4124309,0.02598523,5.934418E-05,1
9.866667,0.02806777,0.001829086,0,0,0.01146143,1.904071E-06,0.4531161,0.001829307,0.001830349,0.0001535035,0.0001535056,0.0004586721,1.066546E-07,62.38041,2.996141E-05,9.983946E-08,0.0005874158,0.01288789,0.003714325,0.03234806,0.7960116,0.2370919,0.00633259,0.001754246,97.95708,2.11197E-06,5.428656E-07,4.70551,0.02957385,0.02333311,0.1141877,0.01053456,0.0001350621,6.721642,0,0.6183275,0.004611148,0.4531161,2.470333,0.4117245,0.03619222,3.096451E-05,1
9.933333,0.02806939,0.001829086,0,0,0.01123705,1.903989E-06,0.7136485,0.001829298,0.001830238,0.0001254373,0.0001254389,0.0003979823,1.575382E-07,67.83546,1.984787E-05,4.63107E-08,0.0005285302,0.01111824,0.002130219,0.03470737,0.6830143,0.2021548,0.003949867,0.003418542,98.73386,1.980338E-06,4.571021E-07,4.774786,0.01973993,0.01851662,0.1122999,0.01116803,0.0001063461,9.546333,0,0.6842925,0.003321074,0.7136485,3.684043,0.41379,0.04340451,2.165299E-05,1
10,0.02807048,0.001829086,0,0,0.01076865,1.903813E-06,0.5014839,0.00182929,0.001830139,0.0001075411,0.0001075425,0.0003619448,1.509518E-07,63.4959,2.807542E-05,5.797407E-08,0.0004943382,0.0128205,0.001686821,0.02804537,0.8122849,0.1658707,0.002217725,0.002127565,98.60917,2.040505E-06,5.049613E-07,4.933113,0.02232315,0.0221541,0.1123691,0.01185162,0.0001311015,7.246579,0,0.6310399,0.004304921,0.5014839,2.686022,0.4108589,0.03756484,2.874694E-05,1
10.03333,0.02806962,0.001829086,0,0,0.01021795,1.903655E-06,0.2489409,0.001829283,0.001830065,9.696091E-05,9.69621E-05,0.0003455911,2.678894E-07,55.00932,5.290019E-05,1.415604E-07,0.0004694105,0.013078,0.001603636,0.04852724,0.8955188,0.169566,0.001692696,0.001901336,98.34661,1.806309E-06,7.922079E-07,5.01729,0.02258117,0.01957962,0.1010625,0.01192429,0.0002090722,4.11049,0,0.5386754,0.007162035,0.2489409,1.436874,0.4092188,0.02832046,5.010376E-05,1
10.1,0.02806864,0.001829086,0,0,0.009950276,1.903515E-06,0.1750863,0.001829277,0.001830009,9.050863E-05,9.050967E-05,0.000338392,4.289165E-07,50.8388,0.0001263129,4.251576E-07,0.0004569791,0.01624028,0.001594197,0.08466653,1.147163,0.1959409,0.001290225,0.003455518,98.57288,1.113503E-06,1.050406E-06,4.899638,0.02520617,0.02134369,0.09852026,0.01493521,0.0002798894,3.138388,0,0.4983352,0.009204321,0.1750863,1.049302,0.4044403,0.02465002,6.586234E-05,1
10.16667,0.0280675,0.001829086,0,0,0.009436071,1.90339E-06,0.2067936,0.001829268,0.001829963,8.484197E-05,8.48429E-05,0.0003306635,3.1594E-07,52.7325,0.0002078739,7.925329E-07,0.0003264037,0.01700763,0.001528444,0.2003169,1.266586,0.2421042,0.0009335011,0.003625924,98.66763,9.571576E-07,1.216196E-06,5.050957,0.02642008,0.0186716,0.0951285,0.01857073,0.0003091714,3.606228,0,0.5162341,0.008225341,0.2067936,1.201291,0.4024141,0.02625856,5.823345E-05,1
10.23333,0.02806794,0.001829086,0,0,0.008955155,1.903274E-06,0.3721449,0.001829261,0.001829939,7.876325E-05,7.876408E-05,0.0003185738,2.422706E-07,59.55516,0.0001340616,4.282103E-07,0.0003432887,0.01327343,0.001917026,0.4081139,1.09032,0.1843366,0.000564942,0.003517619,98.39309,1.176473E-06,1.113096E-06,5.504134,0.02222298,0.01325118,0.1084079,0.02023086,0.0002837325,5.673069,0,0.5862486,0.005456148,0.3721449,1.990896,0.4054407,0.03294365,3.721944E-05,1
10.3,0.02807031,0.001829086,0,0,0.008501953,1.90317E-06,0.5828724,0.001829258,0.001829948,7.31068E-05,7.310756E-05,0.0003054266,2.910443E-07,64.70334,0.000125481,4.465039E-07,0.0004079346,0.01397861,0.002882813,0.486161,1.043239,0.2806239,0.0003345305,0.0009040132,96.26759,1.203902E-06,1.165909E-06,5.872723,0.01766117,0.009797591,0.1301184,0.01667939,0.0002894481,7.968219,0,0.6452602,0.004017407,0.5828724,2.89074,0.4070244,0.0390746,2.661865E-05,1
10.36667,0.02807542,0.001829086,0,0,0.008104018,1.903081E-06,0.5905048,0.001829254,0.001829992,6.837405E-05,6.837479E-05,0.0002943705,3.484593E-07,64.89413,0.0002390444,1.049961E-06,0.0003784055,0.01467452,0.004147383,0.9022053,0.9401273,0.5516594,0.0002609511,0.0001340734,97.30414,1.169087E-06,1.574475E-06,5.635371,0.02077698,0.009705319,0.1669301,0.01606343,0.0003693216,8.014271,0,0.647549,0.004001577,0.5905048,2.890776,0.4110491,0.03927492,2.641847E-05,1
10.43333,0.02807981,0.001829086,0,0,0.007724864,1.903006E-06,0.6189757,0.00182925,0.001830053,6.431883E-05,6.431956E-05,0.000284745,4.308326E-07,65.45999,0.0002109878,1.182845E-06,0.0003758143,0.01305467,0.005126866,0.6865149,0.869257,0.8735445,0.0002626171,0.0001076729,97.76839,1.321887E-06,1.926617E-06,5.424906,0.02298985,0.01046666,0.1677227,0.01559681,0.00045681,8.281139,0,0.6544062,0.003899283,0.6189757,2.994872,0.4148629,0.0400216,2.560769E-05,1
10.5,0.0280831,0.001829086,0,0,0.007403832,1.902941E-06,0.3955548,0.001829247,0.001830108,6.136613E-05,6.136685E-05,0.0002790524,3.618528E-07,60.1827,0.000723196,6.70983E-06,0.0003511997,0.01087591,0.005203904,0.6109358,0.7867828,1.148793,0.0002314063,0.0004147417,98.04237,1.425394E-06,2.815347E-06,5.037473,0.02917559,0.01240521,0.1612191,0.01648206,0.0006782188,5.94105,0,0.5931078,0.005388048,0.3955548,2.02299,0.4186297,0.03357695,3.63559E-05,1
10.53333,0.02808505,0.001829086,0,0,0.007126695,1.902884E-06,0.3150282,0.001829242,0.001830146,5.91873E-05,5.918804E-05,0.0002757215,3.299065E-07,57.13511,0.000864853,7.941281E-06,0.0002775379,0.007999413,0.004796408,0.6559139,0.5506884,2.227689,0.0002194189,0.000685637,97.10574,1.428292E-06,3.85031E-06,4.829161,0.03917093,0.01557752,0.1479946,0.01651857,0.0009104781,5.202238,0,0.5603406,0.006644136,0.3150282,1.564988,0.431812,0.03034987,4.526295E-05,1
10.6,0.02809317,0.001829086,0,0,0.007103099,1.902859E-06,0.3682968,0.001829232,0.001830227,5.203331E-05,5.203417E-05,0.0002578186,4.181201E-07,56.88508,0.001612873,2.081922E-05,0.0002246615,0.007172047,0.005366131,0.1034136,0.336771,8.375819,0.000123632,0.0002501693,96.29161,1.838502E-06,5.056361E-06,4.282684,0.02515204,0.01910752,0.1733683,0.01637972,0.001246284,7.717502,0,0.5577148,0.007869007,0.3682968,1.271135,0.4876903,0.03007454,5.145426E-05,1
10.66667,0.02809704,0.001829086,0,0,0.006503843,1.90277E-06,0.5440875,0.001829218,0.001830218,2.630279E-05,2.630358E-05,0.0002155859,5.016379E-07,55.80062,0.0008578004,1.354648E-05,0.0001867015,0.005493609,0.00509796,0.01142112,0.1443372,22.52739,0.0001943432,0.0002948829,95.48603,2.942714E-06,6.147558E-06,4.493543,0.01030463,0.02162173,0.1875206,0.013472,0.001611559,17.53755,0,0.5465395,0.01196484,0.5440875,0.7384212,0.6357637,0.02899319,7.145281E-05,1
10.73333,0.02810306,0.001829086,0,0,0.006262452,1.90273E-06,2.132694,0.001829214,0.001830256,2.593112E-05,2.593208E-05,0.0002141763,3.923906E-07,61.8484,0.002525611,4.967196E-05,0.0001934223,0.005243846,0.005214386,0.002588019,0.1563713,49.41152,0.0003012511,0.000287488,92.00347,2.99032E-06,6.694988E-06,4.13284,0.00712985,0.01575654,0.2272206,0.01222086,0.001662036,69.08893,0,0.6117685,0.01631256,2.132694,0.4755462,1.031912,0.03541356,7.841324E-05,1
10.8,0.02811783,0.001829086,0,0,0.006028427,1.902693E-06,1.84169,0.001829211,0.001830323,2.627384E-05,2.627523E-05,0.0002157623,4.994002E-07,55.73142,0.003741533,0.0001155275,0.0002579618,0.0122077,0.006975167,0.001453034,0.1796455,61.14916,0.0002924149,2.577857E-05,92.23549,3.742598E-06,9.012942E-06,3.508488,0.008738126,0.01161017,0.3835796,0.01057281,0.00208663,76.95473,0,0.5458211,0.03166892,1.84169,0.203702,1.27286,0.02872852,0.0001448731,1
10.86667,0.02815038,0.001829086,0,0,0.005319516,1.902477E-06,0.6614315,0.001829207,0.001830404,2.707366E-05,2.707603E-05,0.0002182683,4.570462E-07,48.4491,0.0009783865,1.915449E-05,0.000352428,0.01688371,0.008399844,0.005707433,0.1669153,49.18551,0.0002920527,3.282277E-06,91.52515,5.179647E-06,1.026377E-05,2.902214,0.008620403,0.009634125,0.655204,0.01059034,0.002433939,45.78613,0,0.4764766,0.03654583,0.6614315,0.1758575,1.026895,0.02233337,0.0001877392,1
10.93333,0.0281978,0.001829086,0,0,0.004450568,1.902327E-06,0.1146965,0.001829204,0.00183051,3.328372E-05,3.328856E-05,0.0002352926,3.892731E-07,36.87754,0.0001591429,1.752569E-06,0.0004292468,0.0188129,0.009102806,0.02991286,0.1496171,25.65726,0.0002869277,2.33021E-06,91.22183,7.540138E-06,9.690079E-06,2.720381,0.005894995,0.007649253,0.892857,0.0088649,0.002633508,6.439936,0,0.3838939,0.04082647,0.1146965,0.1617385,0.6723744,0.0150657,0.0002610499,1
11,0.02826726,0.001829086,0,0,0.003959868,1.902235E-06,0.04089754,0.001829202,0.001830718,4.58838E-05,4.589306E-05,0.0002641147,2.457134E-07,28.66866,9.818637E-06,6.573935E-08,0.000437778,0.02504698,0.01275913,0.1064092,0.1020269,15.86675,0.0002692504,3.854521E-06,91.53489,8.920927E-06,8.383442E-06,2.288587,0.004146826,0.006710338,1.245581,0.007584688,0.002609396,1.867431,0,0.3293092,0.05266816,0.04089754,0.1210868,0.5646225,0.01132519,0.0003739063,1
11.03333,0.02836372,0.001829086,0,0,0.003578722,1.902186E-06,0.0389276,0.001829202,0.001831022,5.844323E-05,5.845687E-05,0.0002917242,2.188202E-07,28.41715,1.423165E-05,9.391884E-08,0.0004836179,0.04807846,0.01719315,0.1161066,0.09291109,15.26774,0.0002114714,6.07996E-06,90.30512,1.09781E-05,8.039734E-06,2.117929,0.003906604,0.00583025,1.673849,0.005956766,0.002521958,1.759295,0,0.3277651,0.05312539,0.0389276,0.1212068,0.5587879,0.01107098,0.0003759899,1
11.1,0.02847633,0.001829086,0,0,0.003285425,1.902147E-06,0.03766086,0.001829208,0.001831548,6.903605E-05,6.905358E-05,0.0003139479,1.126237E-07,29.53063,5.456187E-06,2.577136E-08,0.0007958725,0.1770882,0.02841715,0.04161655,0.1228092,11.93323,0.0001452577,3.826677E-06,93.51651,1.529992E-05,7.366848E-06,1.822933,0.003855845,0.004469283,1.916171,0.005729507,0.002445244,1.50509,0,0.3346566,0.04594279,0.03766086,0.1473247,0.5253199,0.01139672,0.0003289944,1
11.16667,0.02862562,0.001829086,0,0,0.002924064,1.902118E-06,0.0301929,0.001829217,0.001832311,7.831451E-05,7.833485E-05,0.0003328697,5.922811E-08,30.22257,4.031652E-06,1.610088E-08,0.0008888791,0.2293964,0.04046562,0.04149612,0.1388099,3.776614,0.000114243,1.717475E-06,92.83805,1.740371E-05,5.257072E-06,1.684641,0.004815143,0.003602126,2.480339,0.005464542,0.001851686,0.8886076,0,0.3390257,0.03635526,0.0301929,0.2034904,0.4528913,0.0114455,0.0002710629,1
11.23333,0.02883008,0.001829086,0,0,0.002724063,1.902098E-06,0.02415138,0.001829239,0.001833295,8.926199E-05,8.928522E-05,0.0003548557,5.846288E-08,28.77535,1.169548E-05,4.488981E-08,0.001475945,0.2570547,0.05159783,0.032893,0.2105061,1.410248,0.0001115334,7.519913E-07,87.18418,1.747886E-05,4.577951E-06,1.207299,0.01077096,0.003000164,3.307646,0.005158542,0.001708033,0.6781564,0,0.3299832,0.03799813,0.02415138,0.1973483,0.4323815,0.01060968,0.0002854394,1
11.3,0.02909938,0.001829086,0,0,0.002564534,1.902086E-06,0.02405114,0.001829278,0.001834056,0.0001007315,0.0001007574,0.0003797604,4.643781E-08,29.1823,9.658618E-06,2.214307E-08,0.0023075,0.3046372,0.04064797,0.03130107,0.1776424,0.3883353,0.0001070673,8.522254E-06,88.10665,1.777841E-05,4.093275E-06,1.12659,0.01778604,0.003199593,4.264177,0.004680227,0.001607839,0.649202,0,0.3325047,0.03684444,0.02405114,0.2106066,0.4251384,0.010417,0.0002728156,1
11.36667,0.0294374,0.001829086,0,0,0.002447058,1.90208E-06,0.02562724,0.001829336,0.001834511,0.0001118809,0.0001119088,0.0004056519,2.371155E-08,30.02059,4.677556E-06,6.706443E-09,0.00338094,0.1422859,0.02608663,0.06957315,0.1695637,0.2958441,8.992381E-05,4.679511E-05,92.13167,1.625909E-05,3.243852E-06,1.061132,0.01880737,0.003385654,5.249399,0.005363552,0.001364889,0.6844802,0,0.3377599,0.0356527,0.02562724,0.2248401,0.4246026,0.01036627,0.0002578054,1
14.3,99.50211,0.001829086,0,0,0.001829086,1.953671E-06,1.226556E-06,0.001829086,0.001842442,4.759516E-05,4.759516E-05,4.83861E-05,99.98003,0.31705,0.007751829,0.005271573,2.724381E-09,1.166076E-06,0.04001363,1.69907E-09,2.547027E-06,67.67799,0.1206352,99.00669,82.10842,3.154825E-10,0.0008822606,2.084798E-07,3.587396E-08,0.001559954,99.97103,99.86798,0.08134872,99.20981,0,0.1951236,98.80936,1.226556E-06,0.1638153,1.65694,3.073169E-05,0.0002357052,1
14.36667,50.31006,0.001829086,0,0,0.001829096,1.974734E-06,0.03950034,0.001829086,0.00188328,0.000699234,0.000699234,0.0008394628,0.6268037,3.926093,1.652841,0.4268271,3.439951E-08,0.0003692786,2.621914,2.991437E-07,0.0002944022,99.72141,0.2166399,8.464543,96.89719,1.771039E-08,0.01809315,0.001289643,6.813013E-06,0.003257459,99.2272,13.30796,0.9780282,56.47682,0,0.1972026,15.31006,0.03950034,0.002602043,2.829215,0.0002169702,0.009968183,1
14.43333,33.83649,0.001829086,0,0,0.001829301,2.00444E-06,0.3792989,0.001829086,0.001869437,0.0005225175,0.0005295614,0.000812214,0.006358953,24.41844,8.34757,1.600665,3.492943E-08,0.0003856525,3.861866,1.63348E-06,0.0002893507,99.96204,0.3675301,0.004876199,94.5067,6.330635E-08,0.02575606,0.03169568,1.757078E-05,0.004350579,95.35365,1.047153,0.9301498,85.0873,0,0.2950383,3.599483,0.3792989,0.005400491,5.316289,0.0004080989,0.002651167,1
14.5,25.51946,0.001829086,0,0,0.001830296,2.077536E-06,2.842856,0.001829086,0.00186087,0.0003932829,0.0003990744,0.0006847594,0.000263218,49.58691,30.13514,4.498723,1.005288E-08,0.0002810872,5.5524,5.843952E-06,4.385961E-05,99.98174,0.8488156,0.003221165,92.80704,1.413505E-07,0.0912399,0.1910615,2.081319E-05,0.00885331,82.97643,0.2307544,2.44617,97.18217,0,0.4436155,0.6296065,2.842856,0.03050466,28.91167,0.001272406,0.000654596,1
14.53333,20.47216,0.001829086,0,0,0.001832421,2.148731E-06,4.420413,0.001829086,0.001855785,0.0003149087,0.0003198647,0.000592962,5.969498E-05,57.62705,41.09939,4.872789,9.941433E-09,0.0005001863,3.003829,7.754065E-05,5.816385E-05,99.9809,1.108942,0.003112061,94.66724,2.259335E-07,0.2379412,0.587363,3.711261E-05,0.0200985,63.71626,0.1242508,5.992984,98.3934,0,0.4065513,0.2648031,4.420413,0.04369504,46.76557,0.002491702,0.0006909961,1
14.6,17.0812,0.001829086,0,0,0.001839018,2.246065E-06,0.240494,0.001829086,0.001852957,0.0002628904,0.0002729984,0.000585032,1.375116E-05,33.42357,56.16836,2.63809,9.492787E-09,0.0007135971,1.604571,0.0001226141,0.0001648088,99.97083,1.630806,0.00432212,91.35767,3.840349E-07,0.6033371,1.331565,3.85167E-05,0.04320689,41.5132,0.07345302,20.63497,98.21885,0,0.09131856,0.7214586,0.240494,0.002672995,54.40902,0.0008780092,0.03696691,1
14.66667,14.64968,0.001829086,0,0,0.001851112,2.252139E-06,0.09604064,0.001829086,0.001858881,0.0002348953,0.0005725758,0.0006007652,3.540711E-06,27.56973,18.47462,0.207396,4.857608E-08,0.0006925768,2.563899,0.0006257976,0.0005414024,99.80695,0.8326438,0.004203049,81.67559,4.052482E-07,0.7356843,2.657934,0.0001097785,0.07038309,21.28543,0.0567435,28.03152,87.60426,5.398605,0.04318661,0.681246,0.09604064,0.001056973,2.183089,0.0008661745,0.1811101,1
14.73333,12.82661,0.001829086,0,0,0.001871203,2.224306E-06,0.4508194,0.001829086,0.001870677,0.0002124697,0.0005795563,0.0005860705,1.868103E-06,38.41251,10.01831,0.06788158,3.000174E-07,0.0004308976,5.704187,0.001736831,0.0009056968,99.63876,0.2919279,0.00251162,79.33067,4.481241E-07,0.4865159,3.73974,0.0001908103,0.05054939,23.22884,0.04491054,19.07187,93.80775,0,0.09778868,0.3690461,0.4508194,0.004352227,1.823615,0.002116114,0.02052862,1
14.8,11.40949,0.001829086,0,0,0.001897541,2.196754E-06,4.405121,0.001829086,0.00187904,0.000191494,0.0005253636,0.0005467774,1.247217E-06,58.43532,1.561992,0.0080351,1.568866E-06,0.0003445685,7.890935,0.001286783,0.001554345,99.65937,0.1725572,0.003480653,85.73206,5.014896E-07,0.300546,5.51566,0.0002050552,0.03103968,26.24227,0.0351321,10.6489,98.44744,0,0.263911,0.1182328,4.405121,0.03420216,1.480285,0.006536464,0.001395843,1
14.86667,10.27417,0.001829086,0,0,0.002489035,2.174398E-06,25.52581,0.001829086,0.001879203,0.0001731878,0.0004758027,0.000509207,8.047862E-07,65.92585,8.27165,0.09104875,2.139814E-06,0.0004348698,8.448765,0.002008898,0.001635681,99.84705,0.1653786,0.003055038,88.02679,1.343206E-06,0.2979323,32.02876,0.0004795785,0.02299196,19.24921,0.005365231,9.910498,99.09695,0,0.3205726,0.06588975,25.52581,0.0624751,2.821644,0.01111913,0.0007601792,1
